province_state,country_region,Bulanan,latitude,longitude,confirmed,deaths,recovered,active
Shanghai,China,2022-09-30,31.202,121.4491,1919769,17850,,
Shanxi,China,2022-09-30,37.5777,112.2922,14092,0,,
Sichuan,China,2022-09-30,30.6171,102.7103,148792,90,,
Tianjin,China,2022-09-30,39.3054,117.323,68485,90,,
Tibet,China,2022-09-30,31.6927,88.0924,36381,0,,
Unknown,China,2022-09-30,,,21888691,0,,
Xinjiang,China,2022-09-30,41.1129,85.2401,34748,90,,
Yunnan,China,2022-09-30,24.974,101.487,70146,60,,
Zhejiang,China,2022-09-30,29.1832,120.0934,102011,30,,
,Indonesia,2022-09-30,-0.7893,113.9213,192036618,4735609,,
,Laos,2022-09-30,19.85627,102.495496,6456057,22722,,
Johor,Malaysia,2022-09-30,1.4854,103.7618,11790908,138587,,
Kedah,Malaysia,2022-09-30,6.1184,100.3685,9264648,80170,,
Kelantan,Malaysia,2022-09-30,6.1254,102.2381,7587979,42646,,
Melaka,Malaysia,2022-09-30,2.1896,102.2501,4030773,35477,,
Negeri Sembilan,Malaysia,2022-09-30,2.7258,101.9424,6624626,45238,,
Pahang,Malaysia,2022-09-30,3.8126,103.3256,5308461,30149,,
Perak,Malaysia,2022-09-30,4.5921,101.0901,6762187,60712,,
Perlis,Malaysia,2022-09-30,6.4449,100.2048,550598,5760,,
Pulau Pinang,Malaysia,2022-09-30,5.4141,100.3288,8885116,60864,,
Sabah,Malaysia,2022-09-30,5.9788,116.0753,11777373,94592,,
Sarawak,Malaysia,2022-09-30,1.5533,110.3592,9429746,52872,,
Selangor,Malaysia,2022-09-30,3.0738,101.5183,44074638,325068,,
Terengganu,Malaysia,2022-09-30,5.3117,103.1324,3877764,26407,,
Unknown,Malaysia,2022-09-30,,,0,0,,
W.P. Kuala Lumpur,Malaysia,2022-09-30,3.139,101.6869,12965966,84942,,
W.P. Labuan,Malaysia,2022-09-30,5.2831,115.2308,666506,4710,,
W.P. Putrajaya,Malaysia,2022-09-30,2.9264,101.6964,811047,900,,
,Philippines,2022-09-30,12.879721,121.774017,117474219,1873521,,
,Singapore,2022-09-30,1.2833,103.8333,56133113,48155,,
,Thailand,2022-09-30,15.870032,100.992541,140127263,977888,,
,Vietnam,2022-09-30,14.058324,108.277199,343494604,1294045,,
,Thailand,2020-03-31,15.87,100.9925,1994,12,450,
,Philippines,2020-03-31,12.8797,121.774,1734,125,53,
,Brunei,2020-03-31,4.5353,114.7277,1688,4,169,953
Heilongjiang,China,2020-08-31,47.861999999999995,127.7615,9471,130,9340,1
Henan,China,2020-08-31,33.882,113.61399999999999,12760,220,12540,0
Shanghai,China,2020-08-31,31.201999999999998,121.4491,7635,70,7283,282
Yunnan,China,2020-08-31,24.974,101.48700000000001,1910,20,1873,17
,Malaysia,2020-08-31,4.2104839999999992,101.975766,275131,3753,265797,5581
,Brunei,2023-01-31,4.5353,114.7277,8443898,6975,,
,Burma,2023-01-31,21.9162,95.956,19646546,604190,,
,Cambodia,2023-01-31,11.55,104.9167,4298272,94736,,
Anhui,China,2023-01-31,31.8257,117.2264,66500,210,,
Beijing,China,2023-01-31,40.1824,116.4142,1180596,620,,
Chongqing,China,2023-01-31,30.0572,107.874,424427,313,,
Fujian,China,2023-01-31,26.0789,117.9874,464485,55,,
Gansu,China,2023-01-31,35.7518,104.2861,52749,62,,
Guangdong,China,2023-01-31,23.3417,113.4244,2924125,296,,
Guangxi,China,2023-01-31,23.8298,108.7881,338103,62,,
Guizhou,China,2023-01-31,26.8154,106.8748,73374,62,,
Hainan,China,2023-01-31,19.1959,109.7453,324644,186,,
Hebei,China,2023-01-31,37.8957,114.9042,99609,217,,
Heilongjiang,China,2023-01-31,47.862,127.7615,196923,523,,
Henan,China,2023-01-31,33.882,113.614,302375,713,,
Hong Kong,China,2023-01-31,22.3,114.2,87107094,395640,,
Hubei,China,2023-01-31,30.9756,112.2707,2213171,139944,,
Hunan,China,2023-01-31,27.6104,111.7088,199369,124,,
Inner Mongolia,China,2023-01-31,44.0935,113.9448,271086,31,,
Jiangsu,China,2023-01-31,32.9711,119.455,148456,0,,
Jiangxi,China,2023-01-31,27.614,115.7221,95949,55,,
Jilin,China,2023-01-31,43.6661,126.1923,1261731,155,,
Liaoning,China,2023-01-31,41.2956,122.6085,106465,143,,
Macau,China,2023-01-31,22.1667,113.55,93364,2615,,
Ningxia,China,2023-01-31,37.2692,106.1655,44408,296,,
Qinghai,China,2023-01-31,35.7452,95.9956,22918,0,,
Shaanxi,China,2023-01-31,35.1917,108.8701,214481,141,,
Shandong,China,2023-01-31,36.3427,118.1498,174583,295,,
Shanghai,China,2023-01-31,31.202,121.4491,2067474,18446,,
Shanxi,China,2023-01-31,37.5777,112.2922,207489,24,,
Sichuan,China,2023-01-31,30.6171,102.7103,433629,322,,
Tianjin,China,2023-01-31,39.3054,117.323,126163,94,,
Tibet,China,2023-01-31,31.6927,88.0924,50470,0,,
Unknown,China,2023-01-31,,,47176184,599516,,
Xinjiang,China,2023-01-31,41.1129,85.2401,92510,93,,
Yunnan,China,2023-01-31,24.974,101.487,271682,108,,
Zhejiang,China,2023-01-31,29.1832,120.0934,324008,33,,
,Indonesia,2023-01-31,-0.7893,113.9213,208503439,4982776,,
,Laos,2023-01-31,19.85627,102.495496,6755310,23498,,
Johor,Malaysia,2023-01-31,1.4854,103.7618,12339504,145811,,
Kedah,Malaysia,2023-01-31,6.1184,100.3685,9869797,84793,,
Kelantan,Malaysia,2023-01-31,6.1254,102.2381,8059323,44144,,
Melaka,Malaysia,2023-01-31,2.1896,102.2501,4483728,37233,,
Negeri Sembilan,Malaysia,2023-01-31,2.7258,101.9424,7154224,47577,,
Pahang,Malaysia,2023-01-31,3.8126,103.3256,5658558,31923,,
Perak,Malaysia,2023-01-31,4.5921,101.0901,7401740,65744,,
Perlis,Malaysia,2023-01-31,6.4449,100.2048,588352,6112,,
Pulau Pinang,Malaysia,2023-01-31,5.4141,100.3288,9525315,63964,,
Sabah,Malaysia,2023-01-31,5.9788,116.0753,12608173,99194,,
Sarawak,Malaysia,2023-01-31,1.5533,110.3592,10045861,55352,,
Selangor,Malaysia,2023-01-31,3.0738,101.5183,47956119,339946,,
Terengganu,Malaysia,2023-01-31,5.3117,103.1324,4118595,27852,,
Unknown,Malaysia,2023-01-31,,,0,0,,
W.P. Kuala Lumpur,Malaysia,2023-01-31,3.139,101.6869,14487839,88601,,
W.P. Labuan,Malaysia,2023-01-31,5.2831,115.2308,711186,4898,,
W.P. Putrajaya,Malaysia,2023-01-31,2.9264,101.6964,1001393,987,,
,Philippines,2023-01-31,12.879721,121.774017,126299732,2033583,,
,Singapore,2023-01-31,1.2833,103.8333,68550314,53225,,
,Thailand,2023-01-31,15.870032,100.992541,146810346,1057232,,
,Vietnam,2023-01-31,14.058324,108.277199,357307670,1338766,,
Johor,Malaysia,2021-09-30,1.4854,103.7618,1714159,177876,3012,0
Kedah,Malaysia,2021-09-30,6.1184,100.3685,1184866,131854,1710,0
Kelantan,Malaysia,2021-09-30,6.1254,102.2381,997180,99614,725,0
Melaka,Malaysia,2021-09-30,2.1896,102.2501,513776,57501,824,0
Negeri Sembilan,Malaysia,2021-09-30,2.7258,101.9424,870151,102478,1187,0
Pahang,Malaysia,2021-09-30,3.8126,103.3256,557688,53335,557,0
Perak,Malaysia,2021-09-30,4.5921,101.0901,887817,87549,775,0
Perlis,Malaysia,2021-09-30,6.4449,100.2048,32716,3034,56,0
Pulau Pinang,Malaysia,2021-09-30,5.4141,100.3288,1139869,117901,1197,0
Sabah,Malaysia,2021-09-30,5.9788,116.0753,1745904,185197,2037,0
Sarawak,Malaysia,2021-09-30,1.5533,110.3592,1790864,151210,710,0
Selangor,Malaysia,2021-09-30,3.0738,101.5183,6041913,697932,8880,0
Terengganu,Malaysia,2021-09-30,5.3117,103.1324,476438,43690,333,0
Unknown,Malaysia,2021-09-30,,,0,0,0,0
W.P. Kuala Lumpur,Malaysia,2021-09-30,3.139,101.6869,1665224,195591,2392,0
W.P. Labuan,Malaysia,2021-09-30,5.2831,115.2308,89558,10911,148,0
W.P. Putrajaya,Malaysia,2021-09-30,2.9264,101.6964,54452,5728,22,0
Heilongjiang,China,2020-07-31,47.861999999999995,127.7615,20834,286,20548,0
Henan,China,2020-07-31,33.882,113.61399999999999,22968,396,22572,0
Shanghai,China,2020-07-31,31.201999999999998,121.4491,16093,154,15405,534
Yunnan,China,2020-07-31,24.974,101.48700000000001,4141,44,4055,42
,Laos,2020-07-31,19.85627,102.495496,236,0,228,8
,Malaysia,2020-07-31,4.2104839999999992,101.975766,106330,1479,102919,1932
,Vietnam,2020-07-31,14.058324,108.277199,5180,3,4358,819
,Brunei,2021-07-31,4.5353,114.7277,9041,93,8072,876
,Burma,2021-07-31,21.9162,95.956,6891196,163264,5048639,1679293
,Cambodia,2021-07-31,11.55,104.9167,2015636,32097,1772767,210772
Anhui,China,2021-07-31,31.8257,117.2264,31248,186,30976,86
Beijing,China,2021-07-31,40.1824,116.4142,33544,279,32956,309
Chongqing,China,2021-07-31,30.0572,107.874,18625,186,18349,90
Fujian,China,2021-07-31,26.0789,117.9874,21891,31,20471,1389
Gansu,China,2021-07-31,35.7518,104.2861,6083,62,5980,41
Guangdong,China,2021-07-31,23.3417,113.4244,86982,248,84380,2354
Guangxi,China,2021-07-31,23.8298,108.7881,8575,62,8463,50
Guizhou,China,2021-07-31,26.8154,106.8748,4557,62,4495,0
Hainan,China,2021-07-31,19.1959,109.7453,5829,186,5611,32
Hebei,China,2021-07-31,37.8957,114.9042,40827,217,40610,0
Heilongjiang,China,2021-07-31,47.862,127.7615,49972,403,49569,0
Henan,China,2021-07-31,33.882,113.614,41063,682,40030,351
Hong Kong,China,2021-07-31,22.3,114.2,370736,6568,361850,2318
Hubei,China,2021-07-31,30.9756,112.2707,2113770,139872,1973248,650
Hunan,China,2021-07-31,27.6104,111.7088,33056,124,32586,346
Inner Mongolia,China,2021-07-31,44.0935,113.9448,12338,31,12176,131
Jiangsu,China,2021-07-31,32.9711,119.455,24482,0,22895,1587
Jiangxi,China,2021-07-31,27.614,115.7221,29047,31,29016,0
Jilin,China,2021-07-31,43.6661,126.1923,17767,93,17670,4
Liaoning,China,2021-07-31,41.2956,122.6085,13373,62,13168,143
Macau,China,2021-07-31,22.1667,113.55,1737,0,1635,102
Ningxia,China,2021-07-31,37.2692,106.1655,2357,0,2329,28
Qinghai,China,2021-07-31,35.7452,95.9956,558,0,558,0
Shaanxi,China,2021-07-31,35.1917,108.8701,19910,93,19341,476
Shandong,China,2021-07-31,36.3427,118.1498,27382,217,27156,9
Shanghai,China,2021-07-31,31.202,121.4491,70088,217,67992,1879
Shanxi,China,2021-07-31,37.5777,112.2922,7843,0,7828,15
Sichuan,China,2021-07-31,30.6171,102.7103,34880,93,33505,1282
Tianjin,China,2021-07-31,39.3054,117.323,12744,93,12212,439
Tibet,China,2021-07-31,31.6927,88.0924,31,0,31,0
Unknown,China,2021-07-31,,,0,0,577,-577
Xinjiang,China,2021-07-31,41.1129,85.2401,30380,93,30287,0
Yunnan,China,2021-07-31,24.974,101.487,18461,62,11987,6412
Zhejiang,China,2021-07-31,29.1832,120.0934,43087,31,41847,1209
,Indonesia,2021-07-31,-0.7893,113.9213,86065511,2268677,69710649,14086185
,Laos,2021-07-31,19.85627,102.495496,110312,129,68417,41766
,Malaysia,2021-07-31,4.2104839999999992,101.975766,28104044,213664,24254661,3635719
,Philippines,2021-07-31,12.879721,121.774017,46488506,817272,44077681,1593553
,Singapore,2021-07-31,1.2833,103.8333,1963314,1124,1937095,25095
,Thailand,2021-07-31,15.870032,100.992541,12382024,100177,833063,11448784
,Vietnam,2021-07-31,14.058324,108.277199,1875813,10060,436341,1429412
,Singapore,2020-02-29,,,1795,0,706,
,Thailand,2020-02-29,,,932,0,393,
,Malaysia,2020-02-29,,,529,0,233,
,Vietnam,2020-02-29,,,398,0,214,
,Philippines,2020-02-29,,,80,28,18,
,Cambodia,2020-02-29,,,29,0,18,
Heilongjiang,China,2021-08-31,47.862,127.7615,12896,104,6396,0
Henan,China,2021-08-31,33.882,113.614,10928,176,5177,138
Shanghai,China,2021-08-31,31.202,121.4491,18676,56,8999,254
Yunnan,China,2021-08-31,24.974,101.487,6940,16,1847,1530
,Laos,2021-08-31,19.85627,102.495496,59110,57,13406,14217
,Malaysia,2021-08-31,4.2104839999999992,101.975766,9557702,79216,3776459,808670
,Philippines,2021-08-31,12.879721,121.774017,13010234,227538,6070766,252569
,Vietnam,2021-08-31,14.058324,108.277199,1474894,19393,191477,476193
Hubei,China,2020-03-31,30.9756,112.2707,1423729,65753,1215428,32220
Guangdong,China,2020-03-31,23.3417,113.4244,29559,168,27762,1027
Henan,China,2020-03-31,33.882,113.614,24202,418,23751,19
Zhejiang,China,2020-03-31,29.1832,120.0934,25964,21,25541,226
Hunan,China,2020-03-31,27.6104,111.7088,21378,84,21251,0
Anhui,China,2020-03-31,31.8257,117.2264,20790,126,20664,0
Jiangxi,China,2020-03-31,27.614,115.7221,19648,21,19614,11
Shandong,China,2020-03-31,36.3427,118.1498,16074,145,15683,115
Jiangsu,China,2020-03-31,32.9711,119.455,13338,0,13243,87
Chongqing,China,2020-03-31,30.0572,107.874,12117,126,11943,21
Sichuan,China,2020-03-31,30.6171,102.7103,11408,63,11045,81
Heilongjiang,China,2020-03-31,47.862,127.7615,9179,247,8726,21
Beijing,China,2020-03-31,40.1824,116.4142,10649,168,8051,1458
Shanghai,China,2020-03-31,31.202,121.4491,7621,71,6237,986
Hebei,China,2020-03-31,38.0428,114.5149,2862,54,2790,
Fujian,China,2020-03-31,26.0789,117.9874,6543,21,6195,317
Guangxi,China,2020-03-31,23.8298,108.7881,5319,42,5204,20
Shaanxi,China,2020-03-31,35.1917,108.8701,5216,56,4989,73
Yunnan,China,2020-03-31,24.974,101.487,3356,38,3262,38
Hainan,China,2020-03-31,19.1959,109.7453,3528,126,3383,2
Guizhou,China,2020-03-31,26.8154,106.8748,3067,42,3000,0
Tianjin,China,2020-03-31,39.3054,117.323,3048,63,2790,187
Hong Kong,China,2020-03-31,22.3,114.2,6948,82,2021,3901
Shanxi,China,2020-03-31,37.5777,112.2922,2810,0,2790,17
Gansu,China,2020-03-31,36.0611,103.8343,1190,18,843,
Liaoning,China,2020-03-31,41.2956,122.6085,2681,33,2525,44
Xinjiang,China,2020-03-31,41.1129,85.2401,1596,63,1533,0
Inner Mongolia,China,2020-03-31,44.0935,113.9448,1701,21,1536,126
Ningxia,China,2020-03-31,37.2692,106.1655,1575,0,1562,0
Jilin,China,2020-03-31,43.6661,126.1923,1977,21,1927,24
Qinghai,China,2020-03-31,35.7452,95.9956,378,0,378,0
Macau,China,2020-03-31,22.1667,113.55,456,0,210,216
Tibet,China,2020-03-31,31.6927,88.0924,21,0,21,0
,Cambodia,2020-03-31,12.5657,104.991,241,0,11,
,Singapore,2020-03-31,1.3521,103.8198,2622,2,1022,
,Malaysia,2020-03-31,4.2105,101.9758,6005,13,530,
,Vietnam,2020-03-31,14.0583,108.2772,628,0,145,
,Cambodia,2022-04-30,11.55,104.9167,4080719,91657,,
Anhui,China,2022-04-30,31.8257,117.2264,31697,180,,
Beijing,China,2022-04-30,40.1824,116.4142,55989,270,,
Chongqing,China,2022-04-30,30.0572,107.874,20809,180,,
Fujian,China,2022-04-30,26.0789,117.9874,88302,30,,
Gansu,China,2022-04-30,35.7518,104.2861,20430,60,,
Guangdong,China,2022-04-30,23.3417,113.4244,204920,240,,
Guangxi,China,2022-04-30,23.8298,108.7881,46247,60,,
Guizhou,China,2022-04-30,26.8154,106.8748,5342,60,,
Hainan,China,2022-04-30,19.1959,109.7453,7959,180,,
Hebei,China,2022-04-30,37.8957,114.9042,59490,210,,
Heilongjiang,China,2022-04-30,47.861999999999995,127.7615,67924,338,,
Henan,China,2022-04-30,33.882,113.61399999999999,74189,572,,
Hong Kong,China,2022-04-30,22.3,114.2,35769428,267066,,
Hubei,China,2022-04-30,30.9756,112.2707,2051838,135360,,
Hunan,China,2022-04-30,27.6104,111.7088,40447,120,,
Inner Mongolia,China,2022-04-30,44.0935,113.9448,51006,30,,
Jiangsu,China,2022-04-30,32.9711,119.455,63712,0,,
Jiangxi,China,2022-04-30,27.614,115.7221,34164,30,,
Jilin,China,2022-04-30,43.6661,126.1923,1146383,150,,
Liaoning,China,2022-04-30,41.2956,122.6085,48390,60,,
Macau,China,2022-04-30,22.1667,113.55,2460,0,,
Ningxia,China,2022-04-30,37.2692,106.1655,3660,0,,
Qinghai,China,2022-04-30,35.7452,95.9956,1871,0,,
Shaanxi,China,2022-04-30,35.1917,108.8701,97729,90,,
Shandong,China,2022-04-30,36.3427,118.1498,79756,210,,
Shanghai,China,2022-04-30,31.201999999999998,121.4491,564399,750,,
Shanxi,China,2022-04-30,37.5777,112.2922,11227,0,,
Sichuan,China,2022-04-30,30.6171,102.7103,58834,90,,
Tianjin,China,2022-04-30,39.3054,117.323,53954,90,,
Tibet,China,2022-04-30,31.6927,88.0924,30,0,,
Unknown,China,2022-04-30,,,11784210,40,,
Xinjiang,China,2022-04-30,41.1129,85.2401,29974,90,,
Yunnan,China,2022-04-30,24.974,101.48700000000001,54386,52,,
Zhejiang,China,2022-04-30,29.1832,120.0934,86958,30,,
,Indonesia,2022-04-30,-0.7893,113.9213,181069113,4673498,,
,Laos,2022-04-30,19.856270000000002,102.495496,5104996,18369,,
Johor,Malaysia,2022-04-30,1.4854,103.7618,11370528,134459,,
Kedah,Malaysia,2022-04-30,6.1184,100.3685,8893694,78101,,
Kelantan,Malaysia,2022-04-30,6.1254,102.2381,7399536,42535,,
Melaka,Malaysia,2022-04-30,2.1896,102.2501,3596026,33172,,
Negeri Sembilan,Malaysia,2022-04-30,2.7258,101.9424,5910192,44015,,
Pahang,Malaysia,2022-04-30,3.8126,103.3256,5081067,28844,,
Perak,Malaysia,2022-04-30,4.5921,101.0901,5895955,56614,,
Perlis,Malaysia,2022-04-30,6.4449,100.2048,512788,5414,,
Pulau Pinang,Malaysia,2022-04-30,5.4141,100.3288,8216073,59003,,
Sabah,Malaysia,2022-04-30,5.9788,116.0753,11087868,93538,,
Sarawak,Malaysia,2022-04-30,1.5533,110.3592,9093690,51507,,
Selangor,Malaysia,2022-04-30,3.0738,101.5183,38650919,317784,,
Terengganu,Malaysia,2022-04-30,5.3117,103.1324,3729010,25676,,
Unknown,Malaysia,2022-04-30,,,0,0,,
W.P. Kuala Lumpur,Malaysia,2022-04-30,3.139,101.6869,10200274,84323,,
W.P. Labuan,Malaysia,2022-04-30,5.2831,115.2308,635619,4650,,
W.P. Putrajaya,Malaysia,2022-04-30,2.9264,101.6964,562119,1178,,
,Philippines,2022-04-30,12.879721,121.77401699999999,95734038,1555011,,
,Singapore,2022-04-30,1.2833,103.8333,34613453,39275,,
,Thailand,2022-04-30,15.870032,100.992541,120037418,805998,,
,Vietnam,2022-04-30,14.058323999999999,108.277199,266771127,1114071,,
Gansu,China,2020-03-31,37.8099,101.0583,1620,24,1386,136
Hebei,China,2020-03-31,39.549,116.1306,3830,72,3715,34
,Burma,2020-03-31,21.9162,95.956,55,1,0,54
,Laos,2020-03-31,19.856270000000002,102.495496,26,0,0,26
,Malaysia,2020-03-31,4.2104839999999992,101.97576600000001,11896,142,1552,10202
,Philippines,2020-03-31,12.879721,121.77401699999999,5244,293,172,4779
,Thailand,2020-03-31,15.870032,100.992541,11070,51,1168,9851
,Vietnam,2020-03-31,14.058323999999999,108.277199,926,0,149,777
,Philippines,2020-07-31,12.879721,121.774017,807067,19919,298199,488949
,Malaysia,2020-09-30,4.210484,101.975766,10919,134,9835,950
Heilongjiang,China,2020-06-30,47.862,127.7615,14203,195,14008,0
Henan,China,2020-06-30,33.882,113.614,19140,330,18810,0
Shanghai,China,2020-06-30,31.202,121.4491,10411,105,10021,285
Yunnan,China,2020-06-30,24.974,101.487,2775,30,2745,0
,Laos,2020-06-30,19.856270000000002,102.495496,437,0,429,8
,Malaysia,2020-06-30,4.2104839999999992,101.97576600000001,194194,2753,176371,15070
,Philippines,2020-06-30,12.879721,121.77401699999999,643914,25757,161039,457118
,Vietnam,2020-06-30,14.058323999999999,108.277199,7857,0,7403,454
,Brunei,2020-12-31,4.5353,114.7277,4715,93,4578,44
,Burma,2020-12-31,21.9162,95.956,3427806,72559,2792578,562669
,Cambodia,2020-12-31,11.55,104.9167,11076,0,10225,851
Anhui,China,2020-12-31,31.8257,117.2264,30758,186,30566,6
Beijing,China,2020-12-31,40.1824,116.4142,29764,279,29141,344
Chongqing,China,2020-12-31,30.0572,107.874,18290,186,18089,15
Fujian,China,2020-12-31,26.0789,117.9874,15596,31,14568,997
Gansu,China,2020-12-31,35.7518,104.2861,5642,62,5575,5
Guangdong,China,2020-12-31,23.3417,113.4244,62679,248,61333,1098
Guangxi,China,2020-12-31,23.8298,108.7881,8177,62,8083,32
Guizhou,China,2020-12-31,26.8154,106.8748,4557,62,4495,0
Hainan,China,2020-12-31,19.1959,109.7453,5301,186,5115,0
Hebei,China,2020-12-31,37.8957,114.9042,11563,186,11372,5
Heilongjiang,China,2020-12-31,47.862,127.7615,29656,403,29045,208
Henan,China,2020-12-31,33.882,113.614,40173,682,39292,199
Hong Kong,China,2020-12-31,22.3,114.2,239977,3862,200906,35209
Hubei,China,2020-12-31,30.9756,112.2707,2112618,139872,1972712,34
Hunan,China,2020-12-31,27.6104,111.7088,31627,124,31496,7
Inner Mongolia,China,2020-12-31,44.0935,113.9448,10674,31,9963,680
Jiangsu,China,2020-12-31,32.9711,119.455,21166,0,20987,179
Jiangxi,China,2020-12-31,27.614,115.7221,28985,31,28954,0
Jilin,China,2020-12-31,43.6661,126.1923,4867,62,4805,0
Liaoning,China,2020-12-31,41.2956,122.6085,9332,62,8895,375
Macau,China,2020-12-31,22.1667,113.55,1426,0,1426,0
Ningxia,China,2020-12-31,37.2692,106.1655,2325,0,2325,0
Qinghai,China,2020-12-31,35.7452,95.9956,558,0,558,0
Shaanxi,China,2020-12-31,35.1917,108.8701,15593,93,14945,555
Shandong,China,2020-12-31,36.3427,118.1498,26631,217,26097,317
Shanghai,China,2020-12-31,31.202,121.4491,44258,217,41360,2681
Shanxi,China,2020-12-31,37.5777,112.2922,6906,0,6804,102
Sichuan,China,2020-12-31,30.6171,102.7103,25836,93,24665,1078
Tianjin,China,2020-12-31,39.3054,117.323,9397,93,9153,151
Tibet,China,2020-12-31,31.6927,88.0924,31,0,31,0
Xinjiang,China,2020-12-31,41.1129,85.2401,30380,93,30287,0
Yunnan,China,2020-12-31,24.974,101.487,6969,62,6549,358
Zhejiang,China,2020-12-31,29.1832,120.0934,40247,31,39973,243
,Indonesia,2020-12-31,-0.7893,113.9213,19834279,600212,16275130,2958937
,Laos,2020-12-31,19.85627,102.495496,1259,0,1037,222
,Malaysia,2020-12-31,4.2104839999999992,101.975766,2734703,13000,2249826,471877
,Philippines,2020-12-31,12.879721,121.774017,14069315,273745,13001987,793583
,Singapore,2020-12-31,1.2833,103.8333,1809806,899,1805935,2972
,Thailand,2020-12-31,15.870032,100.992541,153235,1865,124145,27225
,Vietnam,2020-12-31,14.058324,108.277199,43541,1085,38988,3468
Heilongjiang,China,2020-04-30,47.862,127.7615,11510,195,7343,3972
Henan,China,2020-04-30,33.882,113.614,19140,330,18797,13
Shanghai,China,2020-04-30,31.202,121.4491,9013,102,7176,1735
Yunnan,China,2020-04-30,24.974,101.487,2762,30,2643,89
,Laos,2020-04-30,19.85627,102.495496,89,0,4,85
,Malaysia,2020-04-30,4.210484,101.975766,25769,422,11330,14017
,Philippines,2020-04-30,12.879721,121.774017,26381,1517,1466,23398
,Vietnam,2020-04-30,14.058324,108.277199,1516,0,807,709
,Laos,2020-05-31,19.85627,102.495496,266,0,189,77
,Malaysia,2020-05-31,4.2104839999999992,101.975766,98302,1570,77756,18976
,Philippines,2020-05-31,12.879721,121.774017,178022,11307,37547,129168
,Vietnam,2020-05-31,14.058324,108.277199,4330,0,3628,702
Unknown,China,2021-02-28,,,1,0,36,-34
,Thailand,2020-01-31,,,94,,24,
,Singapore,2020-01-31,,,53,,,
,Vietnam,2020-01-31,,,18,,,
,Malaysia,2020-01-31,,,38,,,
,Cambodia,2020-01-31,,,5,,,
,Malaysia,2020-03-31,4.210484,101.975766,8722,109,1326,7287
,Philippines,2020-03-31,12.879721,121.774017,4419,242,134,4043
,Vietnam,2020-03-31,14.058324,108.277199,678,0,118,560
,Laos,2020-03-31,19.85627,102.495496,24,0,0,24
Heilongjiang,China,2022-04-30,47.862,127.7615,11748,52,,
Henan,China,2022-04-30,33.882,113.614,11606,88,,
Shanghai,China,2022-04-30,31.202,121.4491,214188,1272,,
Yunnan,China,2022-04-30,24.974,101.487,8471,8,,
,Laos,2022-04-30,19.85627,102.495496,828058,2963,,
,Philippines,2022-04-30,12.879721,121.774017,14741297,241128,,
,Vietnam,2022-04-30,14.058324,108.277199,42564657,172150,,
Heilongjiang,China,2020-03-31,47.861999999999995,127.7615,968,26,934,8
Henan,China,2020-03-31,33.882,113.61399999999999,2549,44,2500,5
Shanghai,China,2020-03-31,31.201999999999998,121.4491,855,9,660,186
Yunnan,China,2020-03-31,24.974,101.48700000000001,354,4,344,6
,Philippines,2020-01-31,,,2,,,
